date,years_since_19850101,temp_deg_C
1983-12-27,-1.0164383561643835,13.9
1983-12-28,-1.0136986301369864,11.1
1983-12-29,-1.010958904109589,16.1
1983-12-30,-1.0082191780821919,20.4
1983-12-31,-1.0054794520547945,18.0
1984-01-01,-1.0027397260273974,19.5
1984-01-02,-1.0,17.1
1984-01-03,-0.9972602739726028,17.1
1984-01-04,-0.9945205479452055,12.0
1984-01-05,-0.9917808219178083,11.0
1984-01-06,-0.989041095890411,16.3
1984-01-07,-0.9863013698630136,16.1
1984-01-08,-0.9835616438356164,13.0
1984-01-09,-0.9808219178082191,13.4
1984-01-10,-0.9780821917808219,15.2
1984-01-11,-0.9753424657534246,12.5
1984-01-12,-0.9726027397260274,14.3
1984-01-13,-0.9698630136986301,16.5
1984-01-14,-0.9671232876712329,18.6
1984-01-15,-0.9643835616438357,18.0
1984-01-16,-0.9616438356164384,18.2
1984-01-17,-0.958904109589041,11.4
1984-01-18,-0.9561643835616438,11.9
1984-01-19,-0.9534246575342465,12.2
1984-01-20,-0.9506849315068493,14.8
1984-01-21,-0.947945205479452,13.1
1984-01-22,-0.9452054794520548,12.7
1984-01-23,-0.9424657534246575,10.5
1984-01-24,-0.9397260273972603,13.8
1984-01-25,-0.936986301369863,18.8
1984-01-26,-0.9342465753424658,13.9
1984-01-27,-0.9315068493150684,11.2
1984-01-28,-0.9287671232876712,10.6
1984-01-29,-0.9260273972602739,14.7
1984-01-30,-0.9232876712328767,13.1
1984-01-31,-0.9205479452054794,12.1
1984-02-01,-0.9178082191780822,14.7
1984-02-02,-0.915068493150685,11.1
1984-02-03,-0.9123287671232877,13.0
1984-02-04,-0.9095890410958904,15.6
1984-02-05,-0.9068493150684932,14.2
1984-02-06,-0.9041095890410958,15.5
1984-02-07,-0.9013698630136986,18.0
1984-02-08,-0.8986301369863013,15.0
1984-02-09,-0.8958904109589041,15.9
1984-02-10,-0.8931506849315068,15.5
1984-02-11,-0.8904109589041096,15.8
1984-02-12,-0.8876712328767123,16.6
1984-02-13,-0.8849315068493151,13.6
1984-02-14,-0.8821917808219178,13.8
1984-02-15,-0.8794520547945206,14.6
1984-02-16,-0.8767123287671232,15.6
1984-02-17,-0.873972602739726,16.6
1984-02-18,-0.8712328767123287,14.3
1984-02-19,-0.8684931506849315,16.3
1984-02-20,-0.8657534246575342,18.9
1984-02-21,-0.863013698630137,18.7
1984-02-22,-0.8602739726027397,14.5
1984-02-23,-0.8575342465753425,16.5
1984-02-24,-0.8547945205479452,14.1
1984-02-25,-0.852054794520548,13.5
1984-02-26,-0.8493150684931506,11.7
1984-02-27,-0.8465753424657534,15.1
1984-02-28,-0.8438356164383561,11.2
1984-02-29,-0.8410958904109589,13.5
1984-03-01,-0.8383561643835616,12.6
1984-03-02,-0.8356164383561644,8.8
1984-03-03,-0.8328767123287671,10.5
1984-03-04,-0.8301369863013699,12.1
1984-03-05,-0.8273972602739726,14.5
1984-03-06,-0.8246575342465754,19.5
1984-03-07,-0.821917808219178,14.0
1984-03-08,-0.8191780821917808,13.8
1984-03-09,-0.8164383561643835,10.5
1984-03-10,-0.8136986301369863,13.8
1984-03-11,-0.810958904109589,11.4
1984-03-12,-0.8082191780821918,15.6
1984-03-13,-0.8054794520547945,11.1
1984-03-14,-0.8027397260273973,12.1
1984-03-15,-0.8,14.2
1984-03-16,-0.7972602739726027,10.9
1984-03-17,-0.7945205479452054,14.2
1984-03-18,-0.7917808219178082,13.8
1984-03-19,-0.7890410958904109,15.1
1984-03-20,-0.7863013698630137,14.0
1984-03-21,-0.7835616438356164,12.1
1984-03-22,-0.7808219178082192,13.8
1984-03-23,-0.7780821917808219,16.6
1984-03-24,-0.7753424657534247,17.8
1984-03-25,-0.7726027397260274,9.4
1984-03-26,-0.7698630136986301,10.2
1984-03-27,-0.7671232876712328,7.4
1984-03-28,-0.7643835616438356,8.7
1984-03-29,-0.7616438356164383,14.0
1984-03-30,-0.7589041095890411,15.3
1984-03-31,-0.7561643835616438,11.1
1984-04-01,-0.7534246575342466,9.7
1984-04-02,-0.7506849315068493,10.3
1984-04-03,-0.7479452054794521,9.2
1984-04-04,-0.7452054794520548,8.2
1984-04-05,-0.7424657534246575,9.7
1984-04-06,-0.7397260273972602,12.4
1984-04-07,-0.736986301369863,12.5
1984-04-08,-0.7342465753424657,9.0
1984-04-09,-0.7315068493150685,9.7
1984-04-10,-0.7287671232876712,10.1
1984-04-11,-0.726027397260274,11.2
1984-04-12,-0.7232876712328767,12.0
1984-04-13,-0.7205479452054795,11.1
1984-04-14,-0.7178082191780822,10.8
1984-04-15,-0.7150684931506849,12.8
1984-04-16,-0.7123287671232876,9.8
1984-04-17,-0.7095890410958904,13.7
1984-04-18,-0.7068493150684931,11.0
1984-04-19,-0.7041095890410959,13.2
1984-04-20,-0.7013698630136986,13.0
1984-04-21,-0.6986301369863014,10.2
1984-04-22,-0.6958904109589041,13.2
1984-04-23,-0.6931506849315069,9.3
1984-04-24,-0.6904109589041096,11.1
1984-04-25,-0.6876712328767123,10.3
1984-04-26,-0.684931506849315,8.7
1984-04-27,-0.6821917808219178,11.7
1984-04-28,-0.6794520547945205,12.5
1984-04-29,-0.6767123287671233,6.5
1984-04-30,-0.673972602739726,9.6
1984-05-01,-0.6712328767123288,13.8
1984-05-02,-0.6684931506849315,14.7
1984-05-03,-0.6657534246575343,9.1
1984-05-04,-0.663013698630137,4.8
1984-05-05,-0.6602739726027397,3.3
1984-05-06,-0.6575342465753424,3.5
1984-05-07,-0.6547945205479452,5.7
1984-05-08,-0.6520547945205479,5.5
1984-05-09,-0.6493150684931507,7.0
1984-05-10,-0.6465753424657534,9.5
1984-05-11,-0.6438356164383562,9.9
1984-05-12,-0.6410958904109589,4.9
1984-05-13,-0.6383561643835617,6.3
1984-05-14,-0.6356164383561644,4.8
1984-05-15,-0.6328767123287671,6.2
1984-05-16,-0.6301369863013698,7.1
1984-05-17,-0.6273972602739726,7.5
1984-05-18,-0.6246575342465753,9.4
1984-05-19,-0.6219178082191781,8.7
1984-05-20,-0.6191780821917808,9.5
1984-05-21,-0.6164383561643836,12.1
1984-05-22,-0.6136986301369863,9.5
1984-05-23,-0.6109589041095891,9.3
1984-05-24,-0.6082191780821918,8.5
1984-05-25,-0.6054794520547945,8.0
1984-05-26,-0.6027397260273972,9.8
1984-05-27,-0.6,6.2
1984-05-28,-0.5972602739726027,7.3
1984-05-29,-0.5945205479452055,10.9
1984-05-30,-0.5917808219178082,10.0
1984-05-31,-0.589041095890411,8.7
1984-06-01,-0.5863013698630137,9.0
1984-06-02,-0.5835616438356165,10.8
1984-06-03,-0.5808219178082191,12.4
1984-06-04,-0.5780821917808219,7.2
1984-06-05,-0.5753424657534246,7.2
1984-06-06,-0.5726027397260274,11.1
1984-06-07,-0.5698630136986301,9.3
1984-06-08,-0.5671232876712329,10.1
1984-06-09,-0.5643835616438356,3.9
1984-06-10,-0.5616438356164384,5.0
1984-06-11,-0.5589041095890411,8.2
1984-06-12,-0.5561643835616439,2.8
1984-06-13,-0.5534246575342465,4.3
1984-06-14,-0.5506849315068493,8.1
1984-06-15,-0.547945205479452,11.1
1984-06-16,-0.5452054794520548,4.7
1984-06-17,-0.5424657534246575,5.3
1984-06-18,-0.5397260273972603,10.0
1984-06-19,-0.536986301369863,5.6
1984-06-20,-0.5342465753424658,2.2
1984-06-21,-0.5315068493150685,7.1
1984-06-22,-0.5287671232876713,8.3
1984-06-23,-0.5260273972602739,8.6
1984-06-24,-0.5232876712328767,10.1
1984-06-25,-0.5205479452054794,8.3
1984-06-26,-0.5178082191780822,7.2
1984-06-27,-0.5150684931506849,7.7
1984-06-28,-0.5123287671232877,7.8
1984-06-29,-0.5095890410958904,9.1
1984-06-30,-0.5068493150684932,9.4
1984-07-01,-0.5041095890410959,7.8
1984-07-02,-0.5013698630136987,2.6
1984-07-03,-0.4986301369863014,2.4
1984-07-04,-0.4958904109589041,3.9
1984-07-05,-0.4931506849315068,1.3
1984-07-06,-0.4904109589041096,2.1
1984-07-07,-0.4876712328767123,7.4
1984-07-08,-0.4849315068493151,7.2
1984-07-09,-0.4821917808219178,8.8
1984-07-10,-0.4794520547945205,8.9
1984-07-11,-0.4767123287671233,8.8
1984-07-12,-0.473972602739726,8.0
1984-07-13,-0.4712328767123288,0.7
1984-07-14,-0.4684931506849315,0.1
1984-07-15,-0.4657534246575342,0.9
1984-07-16,-0.46301369863013697,7.8
1984-07-17,-0.4602739726027397,7.2
1984-07-18,-0.4575342465753425,8.0
1984-07-19,-0.4547945205479452,4.6
1984-07-20,-0.4520547945205479,5.2
1984-07-21,-0.44931506849315067,5.8
1984-07-22,-0.4465753424657534,6.8
1984-07-23,-0.4438356164383562,8.1
1984-07-24,-0.4410958904109589,7.5
1984-07-25,-0.4383561643835616,5.4
1984-07-26,-0.43561643835616437,4.6
1984-07-27,-0.4328767123287671,6.4
1984-07-28,-0.4301369863013699,9.7
1984-07-29,-0.4273972602739726,7.0
1984-07-30,-0.4246575342465753,10.0
1984-07-31,-0.42191780821917807,10.6
1984-08-01,-0.4191780821917808,11.5
1984-08-02,-0.41643835616438357,10.2
1984-08-03,-0.4136986301369863,11.1
1984-08-04,-0.410958904109589,11.0
1984-08-05,-0.40821917808219177,8.9
1984-08-06,-0.4054794520547945,9.9
1984-08-07,-0.40273972602739727,11.7
1984-08-08,-0.4,11.6
1984-08-09,-0.3972602739726027,9.0
1984-08-10,-0.39452054794520547,6.3
1984-08-11,-0.3917808219178082,8.7
1984-08-12,-0.38904109589041097,8.5
1984-08-13,-0.3863013698630137,8.5
1984-08-14,-0.3835616438356164,8.0
1984-08-15,-0.38082191780821917,6.0
1984-08-16,-0.3780821917808219,8.0
1984-08-17,-0.37534246575342467,8.5
1984-08-18,-0.3726027397260274,7.7
1984-08-19,-0.3698630136986301,8.4
1984-08-20,-0.36712328767123287,9.0
1984-08-21,-0.3643835616438356,8.3
1984-08-22,-0.36164383561643837,6.8
1984-08-23,-0.3589041095890411,9.3
1984-08-24,-0.3561643835616438,6.7
1984-08-25,-0.35342465753424657,9.0
1984-08-26,-0.3506849315068493,7.3
1984-08-27,-0.34794520547945207,6.3
1984-08-28,-0.3452054794520548,7.9
1984-08-29,-0.3424657534246575,5.2
1984-08-30,-0.33972602739726027,9.0
1984-08-31,-0.336986301369863,11.3
1984-09-01,-0.33424657534246577,9.2
1984-09-02,-0.3315068493150685,11.3
1984-09-03,-0.3287671232876712,7.0
1984-09-04,-0.32602739726027397,8.0
1984-09-05,-0.3232876712328767,4.6
1984-09-06,-0.32054794520547947,8.5
1984-09-07,-0.3178082191780822,9.5
1984-09-08,-0.3150684931506849,9.4
1984-09-09,-0.31232876712328766,10.5
1984-09-10,-0.3095890410958904,9.7
1984-09-11,-0.30684931506849317,4.9
1984-09-12,-0.3041095890410959,8.0
1984-09-13,-0.3013698630136986,5.8
1984-09-14,-0.29863013698630136,5.5
1984-09-15,-0.2958904109589041,10.9
1984-09-16,-0.29315068493150687,11.7
1984-09-17,-0.29041095890410956,9.2
1984-09-18,-0.2876712328767123,8.9
1984-09-19,-0.28493150684931506,11.3
1984-09-20,-0.2821917808219178,8.6
1984-09-21,-0.27945205479452057,6.2
1984-09-22,-0.27671232876712326,6.6
1984-09-23,-0.273972602739726,9.1
1984-09-24,-0.27123287671232876,6.1
1984-09-25,-0.2684931506849315,7.5
1984-09-26,-0.26575342465753427,10.7
1984-09-27,-0.26301369863013696,6.3
1984-09-28,-0.2602739726027397,5.5
1984-09-29,-0.25753424657534246,6.7
1984-09-30,-0.2547945205479452,4.2
1984-10-01,-0.25205479452054796,11.3
1984-10-02,-0.2493150684931507,16.3
1984-10-03,-0.2465753424657534,10.5
1984-10-04,-0.24383561643835616,10.3
1984-10-05,-0.2410958904109589,7.9
1984-10-06,-0.23835616438356164,7.7
1984-10-07,-0.2356164383561644,16.0
1984-10-08,-0.2328767123287671,14.6
1984-10-09,-0.23013698630136986,12.5
1984-10-10,-0.2273972602739726,8.1
1984-10-11,-0.22465753424657534,12.2
1984-10-12,-0.2219178082191781,17.2
1984-10-13,-0.2191780821917808,9.4
1984-10-14,-0.21643835616438356,8.7
1984-10-15,-0.2136986301369863,5.9
1984-10-16,-0.21095890410958903,4.8
1984-10-17,-0.20821917808219179,7.4
1984-10-18,-0.2054794520547945,9.4
1984-10-19,-0.20273972602739726,9.7
1984-10-20,-0.2,9.9
1984-10-21,-0.19726027397260273,6.5
1984-10-22,-0.19452054794520549,9.8
1984-10-23,-0.1917808219178082,18.2
1984-10-24,-0.18904109589041096,11.3
1984-10-25,-0.1863013698630137,9.1
1984-10-26,-0.18356164383561643,9.6
1984-10-27,-0.18082191780821918,13.5
1984-10-28,-0.1780821917808219,10.7
1984-10-29,-0.17534246575342466,10.0
1984-10-30,-0.1726027397260274,8.5
1984-10-31,-0.16986301369863013,12.6
1984-11-01,-0.16712328767123288,16.6
1984-11-02,-0.1643835616438356,11.6
1984-11-03,-0.16164383561643836,12.2
1984-11-04,-0.1589041095890411,11.2
1984-11-05,-0.15616438356164383,9.2
1984-11-06,-0.15342465753424658,9.9
1984-11-07,-0.1506849315068493,11.9
1984-11-08,-0.14794520547945206,15.6
1984-11-09,-0.14520547945205478,19.0
1984-11-10,-0.14246575342465753,12.8
1984-11-11,-0.13972602739726028,12.2
1984-11-12,-0.136986301369863,12.0
1984-11-13,-0.13424657534246576,11.1
1984-11-14,-0.13150684931506848,11.8
1984-11-15,-0.12876712328767123,7.6
1984-11-16,-0.12602739726027398,13.0
1984-11-17,-0.1232876712328767,12.7
1984-11-18,-0.12054794520547946,16.0
1984-11-19,-0.1178082191780822,14.8
1984-11-20,-0.11506849315068493,14.2
1984-11-21,-0.11232876712328767,10.0
1984-11-22,-0.1095890410958904,8.8
1984-11-23,-0.10684931506849316,11.6
1984-11-24,-0.10410958904109589,8.6
1984-11-25,-0.10136986301369863,14.6
1984-11-26,-0.09863013698630137,24.3
1984-11-27,-0.0958904109589041,11.6
1984-11-28,-0.09315068493150686,10.8
1984-11-29,-0.09041095890410959,12.0
1984-11-30,-0.08767123287671233,11.0
1984-12-01,-0.08493150684931507,12.6
1984-12-02,-0.0821917808219178,10.8
1984-12-03,-0.07945205479452055,9.1
1984-12-04,-0.07671232876712329,11.0
1984-12-05,-0.07397260273972603,13.0
1984-12-06,-0.07123287671232877,12.8
1984-12-07,-0.0684931506849315,9.9
1984-12-08,-0.06575342465753424,11.6
1984-12-09,-0.06301369863013699,10.5
1984-12-10,-0.06027397260273973,15.9
1984-12-11,-0.057534246575342465,12.2
1984-12-12,-0.0547945205479452,13.0
1984-12-13,-0.052054794520547946,12.5
1984-12-14,-0.049315068493150684,12.5
1984-12-15,-0.04657534246575343,11.4
1984-12-16,-0.043835616438356165,12.1
1984-12-17,-0.0410958904109589,16.8
1984-12-18,-0.038356164383561646,12.1
1984-12-19,-0.03561643835616438,11.3
1984-12-20,-0.03287671232876712,10.4
1984-12-21,-0.030136986301369864,14.2
1984-12-22,-0.0273972602739726,11.4
1984-12-23,-0.024657534246575342,13.7
1984-12-24,-0.021917808219178082,16.5
1984-12-25,-0.019178082191780823,12.8
1984-12-26,-0.01643835616438356,12.2
1984-12-27,-0.0136986301369863,12.0
1984-12-28,-0.010958904109589041,12.6
1984-12-29,-0.00821917808219178,16.0
1984-12-30,-0.005479452054794521,16.4
1985-01-01,0.0,13.3
1985-01-02,0.0027397260273972603,15.2
1985-01-03,0.005479452054794521,13.1
1985-01-04,0.00821917808219178,12.7
1985-01-05,0.010958904109589041,14.6
1985-01-06,0.0136986301369863,11.0
1985-01-07,0.01643835616438356,13.2
1985-01-08,0.019178082191780823,12.2
1985-01-09,0.021917808219178082,14.4
1985-01-10,0.024657534246575342,13.7
1985-01-11,0.0273972602739726,14.5
1985-01-12,0.030136986301369864,14.1
1985-01-13,0.03287671232876712,14.4
1985-01-14,0.03561643835616438,19.7
1985-01-15,0.038356164383561646,16.5
1985-01-16,0.0410958904109589,15.9
1985-01-17,0.043835616438356165,11.8
1985-01-18,0.04657534246575343,12.0
1985-01-19,0.049315068493150684,11.4
1985-01-20,0.052054794520547946,14.4
1985-01-21,0.0547945205479452,12.4
1985-01-22,0.057534246575342465,15.1
1985-01-23,0.06027397260273973,15.6
1985-01-24,0.06301369863013699,15.2
1985-01-25,0.06575342465753424,12.8
1985-01-26,0.0684931506849315,13.3
1985-01-27,0.07123287671232877,17.5
1985-01-28,0.07397260273972603,15.4
1985-01-29,0.07671232876712329,13.5
1985-01-30,0.07945205479452055,16.7
1985-01-31,0.0821917808219178,15.2
1985-02-01,0.08493150684931507,14.9
1985-02-02,0.08767123287671233,10.2
1985-02-03,0.09041095890410959,13.6
1985-02-04,0.09315068493150686,19.0
1985-02-05,0.0958904109589041,15.7
1985-02-06,0.09863013698630137,18.0
1985-02-07,0.10136986301369863,14.8
1985-02-08,0.10410958904109589,13.9
1985-02-09,0.10684931506849316,13.0
1985-02-10,0.1095890410958904,15.3
1985-02-11,0.11232876712328767,14.3
1985-02-12,0.11506849315068493,15.6
1985-02-13,0.1178082191780822,16.0
1985-02-14,0.12054794520547946,14.9
1985-02-15,0.1232876712328767,11.1
1985-02-16,0.12602739726027398,14.8
1985-02-17,0.12876712328767123,13.0
1985-02-18,0.13150684931506848,12.2
1985-02-19,0.13424657534246576,10.9
1985-02-20,0.136986301369863,14.6
1985-02-21,0.13972602739726028,16.6
1985-02-22,0.14246575342465753,18.1
1985-02-23,0.14520547945205478,13.4
1985-02-24,0.14794520547945206,10.3
1985-02-25,0.1506849315068493,13.6
1985-02-26,0.15342465753424658,13.8
1985-02-27,0.15616438356164383,10.3
1985-02-28,0.1589041095890411,11.0
1985-03-01,0.16164383561643836,14.3
1985-03-02,0.1643835616438356,15.5
1985-03-03,0.16712328767123288,14.7
1985-03-04,0.16986301369863013,12.7
1985-03-05,0.1726027397260274,10.7
1985-03-06,0.17534246575342466,12.6
1985-03-07,0.1780821917808219,9.8
1985-03-08,0.18082191780821918,13.2
1985-03-09,0.18356164383561643,15.2
1985-03-10,0.1863013698630137,16.6
1985-03-11,0.18904109589041096,21.0
1985-03-12,0.1917808219178082,22.4
1985-03-13,0.19452054794520549,17.0
1985-03-14,0.19726027397260273,21.7
1985-03-15,0.2,21.4
1985-03-16,0.20273972602739726,18.6
1985-03-17,0.2054794520547945,16.2
1985-03-18,0.20821917808219179,16.8
1985-03-19,0.21095890410958903,17.0
1985-03-20,0.2136986301369863,18.4
1985-03-21,0.21643835616438356,17.2
1985-03-22,0.2191780821917808,18.4
1985-03-23,0.2219178082191781,18.8
1985-03-24,0.22465753424657534,16.5
1985-03-25,0.2273972602739726,13.3
1985-03-26,0.23013698630136986,12.2
1985-03-27,0.2328767123287671,11.3
1985-03-28,0.2356164383561644,13.8
1985-03-29,0.23835616438356164,16.6
1985-03-30,0.2410958904109589,14.0
1985-03-31,0.24383561643835616,14.3
1985-04-01,0.2465753424657534,16.4
1985-04-02,0.2493150684931507,11.9
1985-04-03,0.25205479452054796,15.7
1985-04-04,0.2547945205479452,17.6
1985-04-05,0.25753424657534246,17.5
1985-04-06,0.2602739726027397,15.9
1985-04-07,0.26301369863013696,16.2
1985-04-08,0.26575342465753427,16.0
1985-04-09,0.2684931506849315,15.9
1985-04-10,0.27123287671232876,16.2
1985-04-11,0.273972602739726,16.2
1985-04-12,0.27671232876712326,19.5
1985-04-13,0.27945205479452057,18.2
1985-04-14,0.2821917808219178,21.8
1985-04-15,0.28493150684931506,15.1
1985-04-16,0.2876712328767123,11.0
1985-04-17,0.29041095890410956,8.1
1985-04-18,0.29315068493150687,9.5
1985-04-19,0.2958904109589041,9.3
1985-04-20,0.29863013698630136,10.6
1985-04-21,0.3013698630136986,6.3
1985-04-22,0.3041095890410959,8.6
1985-04-23,0.30684931506849317,6.8
1985-04-24,0.3095890410958904,8.7
1985-04-25,0.31232876712328766,8.4
1985-04-26,0.3150684931506849,9.3
1985-04-27,0.3178082191780822,10.0
1985-04-28,0.32054794520547947,10.5
1985-04-29,0.3232876712328767,12.0
1985-04-30,0.32602739726027397,10.1
1985-05-01,0.3287671232876712,9.4
1985-05-02,0.3315068493150685,10.1
1985-05-03,0.33424657534246577,8.0
1985-05-04,0.336986301369863,10.6
1985-05-05,0.33972602739726027,13.6
1985-05-06,0.3424657534246575,15.4
1985-05-07,0.3452054794520548,9.0
1985-05-08,0.34794520547945207,10.4
1985-05-09,0.3506849315068493,11.0
1985-05-10,0.35342465753424657,12.1
1985-05-11,0.3561643835616438,13.4
1985-05-12,0.3589041095890411,11.3
1985-05-13,0.36164383561643837,6.7
1985-05-14,0.3643835616438356,9.8
1985-05-15,0.36712328767123287,10.8
1985-05-16,0.3698630136986301,7.8
1985-05-17,0.3726027397260274,4.5
1985-05-18,0.37534246575342467,7.6
1985-05-19,0.3780821917808219,6.9
1985-05-20,0.38082191780821917,7.5
1985-05-21,0.3835616438356164,8.5
1985-05-22,0.3863013698630137,5.5
1985-05-23,0.38904109589041097,9.5
1985-05-24,0.3917808219178082,7.3
1985-05-25,0.39452054794520547,5.4
1985-05-26,0.3972602739726027,5.5
1985-05-27,0.4,8.1
1985-05-28,0.40273972602739727,11.2
1985-05-29,0.4054794520547945,13.4
1985-05-30,0.40821917808219177,11.6
1985-05-31,0.410958904109589,10.1
1985-06-01,0.4136986301369863,4.3
1985-06-02,0.41643835616438357,5.5
1985-06-03,0.4191780821917808,4.4
1985-06-04,0.42191780821917807,5.9
1985-06-05,0.4246575342465753,5.7
1985-06-06,0.4273972602739726,8.2
1985-06-07,0.4301369863013699,8.2
1985-06-08,0.4328767123287671,4.2
1985-06-09,0.43561643835616437,6.5
1985-06-10,0.4383561643835616,10.0
1985-06-11,0.4410958904109589,8.8
1985-06-12,0.4438356164383562,6.6
1985-06-13,0.4465753424657534,7.8
1985-06-14,0.44931506849315067,10.1
1985-06-15,0.4520547945205479,7.1
1985-06-16,0.4547945205479452,7.7
1985-06-17,0.4575342465753425,8.5
1985-06-18,0.4602739726027397,7.3
1985-06-19,0.46301369863013697,6.9
